1608,1795,1500
1608,1795,1500
1608,1795,1500
1608,1795,1500
1608,1795,1500
1613,1791,1500
1618,1787,1500
1623,1784,1500
1627,1780,1500
1632,1777,1500
1639,1771,1500
1645,1766,1500
1651,1761,1500
1657,1755,1500
1663,1751,1500
1666,1749,1500
1669,1747,1500
1672,1745,1500
1675,1743,1500
1678,1741,1500
1683,1738,1500
1687,1734,1500
1691,1731,1500
1696,1728,1500
1700,1724,1500
1705,1723,1500
1709,1721,1500
1714,1720,1500
1719,1718,1500
1724,1717,1500
1724,1717,1500
1724,1717,1500
1724,1717,1500
1724,1717,1500
1724,1717,1500
1718,1709,1500
1711,1701,1500
1705,1693,1500
1699,1685,1500
1693,1677,1500
1681,1666,1500
1670,1655,1500
1658,1643,1500
1647,1632,1500
1635,1621,1500
1631,1616,1500
1628,1610,1500
1624,1605,1500
1620,1599,1500
1616,1594,1500
1607,1587,1500
1598,1579,1500
1589,1572,1500
1580,1565,1500
1571,1558,1500
1567,1553,1500
1562,1549,1500
1557,1544,1500
1553,1539,1500
1548,1535,1500
1542,1529,1500
1535,1524,1500
1529,1518,1500
1523,1513,1500
1516,1507,1500
1513,1511,1500
1511,1515,1500
1508,1519,1500
1504,1523,1500
1501,1527,1500
1499,1530,1500
1497,1532,1500
1495,1535,1500
1492,1538,1500
1490,1541,1500
1487,1545,1500
1484,1549,1500
1480,1553,1500
1477,1557,1500
1474,1561,1500
1470,1563,1500
1465,1566,1500
1461,1568,1500
1457,1571,1500
1452,1574,1500
1450,1578,1500
1447,1583,1500
1444,1587,1500
1441,1592,1500
1439,1596,1500
1437,1599,1500
1435,1602,1500
1434,1605,1500
1432,1608,1500
1430,1612,1500
1435,1615,1500
1441,1619,1500
1446,1623,1500
1451,1627,1500
1456,1631,1500
1460,1636,1500
1464,1641,1500
1468,1646,1500
1472,1651,1500
1476,1656,1500
1481,1661,1500
1485,1667,1500
1490,1673,1500
1494,1678,1500
1498,1684,1500
1506,1690,1500
1513,1696,1500
1521,1702,1500
1528,1709,1500
1535,1715,1500
1539,1718,1500
1543,1721,1500
1546,1724,1500
1550,1728,1500
1554,1731,1500
1557,1736,1500
1560,1740,1500
1563,1745,1500
1566,1750,1500
1569,1755,1500
1573,1759,1500
1577,1763,1500
1580,1767,1500
1584,1771,1500
1588,1775,1500
1591,1778,1500
1593,1781,1500
1596,1784,1500
1598,1787,1500
1600,1791,1500
1604,1794,1500
1607,1798,1500
1610,1801,1500
1614,1804,1500
1617,1808,1500
1618,1809,1500
1619,1811,1500
1620,1812,1500
1621,1813,1500
