1717,1901,1500
1727,1895,1500
1736,1889,1500
1746,1884,1500
1755,1879,1500
1746,1863,1500
1736,1847,1500
1725,1831,1500
1715,1815,1500
1704,1800,1500
1694,1805,1500
1685,1810,1500
1676,1816,1500
1666,1822,1500
1657,1829,1500
1668,1844,1500
1680,1860,1500
1691,1876,1500
1702,1892,1500
1712,1908,1000
1682,1860,1000
1650,1814,1000
1615,1769,1000
1578,1726,1000
1539,1684,1500
1545,1688,1500
1551,1691,1500
1557,1695,1500
1563,1698,1500
1568,1702,1500
1573,1701,1500
1578,1700,1500
1583,1699,1500
1588,1699,1500
1593,1698,1500
1595,1692,1500
1597,1686,1500
1599,1680,1500
1601,1674,1500
1603,1669,1500
1601,1666,1500
1599,1663,1500
1597,1660,1500
1595,1657,1500
1593,1654,1500
1590,1650,1500
1587,1646,1500
1584,1641,1500
1581,1637,1500
1577,1633,1500
1571,1629,1500
1565,1625,1500
1559,1621,1500
1553,1617,1500
1547,1613,1500
1542,1616,1500
1537,1619,1500
1532,1622,1500
1526,1625,1500
1521,1628,1500
1520,1631,1500
1519,1634,1500
1518,1638,1500
1517,1641,1500
1516,1645,1500
1516,1648,1500
1516,1651,1500
1517,1654,1500
1517,1657,1500
1517,1660,1500
1519,1663,1500
1521,1666,1500
1523,1669,1500
1524,1671,1500
1526,1674,1500
1529,1677,1500
1532,1680,1500
1534,1683,1500
1537,1686,1500
1540,1689,1500
1548,1691,1500
1555,1693,1500
1563,1695,1500
1571,1697,1500
1578,1699,1000
1542,1665,1000
1505,1632,1000
1467,1601,1000
1428,1571,1000
1388,1543,1500
1408,1516,1500
1426,1490,1500
1441,1466,1500
1455,1442,1500
1466,1420,1000
1499,1449,1000
1533,1479,1000
1567,1509,1000
1601,1541,1000
