1733,1771,1500
1726,1762,1500
1719,1752,1500
1711,1743,1500
1704,1733,1500
1696,1724,1500
1688,1714,1500
1680,1705,1500
1673,1697,1500
1666,1688,1500
1659,1680,1500
1651,1671,1500
1644,1663,1500
1636,1654,1500
1628,1646,1500
1621,1638,1500
1614,1630,1500
1607,1623,1500
1600,1615,1500
1593,1608,1500
1586,1600,1500
1579,1593,1500
1572,1586,1500
1564,1578,1500
1556,1569,1500
1548,1561,1500
1540,1552,1500
1531,1543,1500
1523,1535,1500
1515,1526,1500
1506,1518,1500
1498,1509,1500
1490,1502,1500
1482,1495,1500
1474,1487,1500
1466,1480,1500
1458,1473,1500
1450,1466,1500
1442,1459,1500
1434,1452,1500
1426,1445,1500
1419,1439,1500
1411,1432,1500
1404,1426,1500
1396,1419,1500
1388,1413,1500
1381,1407,1500
