1642,1947,1500
1643,1953,1500
1644,1960,1500
1645,1966,1500
1646,1973,1500
1648,1978,1500
1650,1982,1500
1652,1987,1500
1654,1992,1500
1655,1997,1500
1657,1997,1500
1659,1997,1500
1661,1998,1500
1663,1998,1500
1665,1999,1500
1670,1996,1500
1674,1993,1500
1679,1990,1500
1683,1988,1500
1688,1985,1500
1691,1978,1500
1694,1971,1500
1698,1965,1500
1701,1959,1500
1704,1952,1500
1703,1948,1500
1702,1944,1500
1701,1940,1500
1700,1936,1500
1699,1932,1500
1697,1929,1500
1696,1926,1500
1694,1923,1500
1693,1920,1500
1692,1917,1500
1691,1916,1500
1691,1916,1500
1690,1915,1500
1690,1914,1500
1690,1913,1500
1694,1908,1500
1697,1902,1500
1701,1897,1500
1705,1892,1500
1708,1887,1500
1709,1888,1500
1710,1890,1500
1711,1891,1500
1712,1892,1500
1712,1894,1500
1716,1895,1500
1720,1897,1500
1724,1898,1500
1728,1899,1500
1732,1901,1500
1734,1904,1500
1736,1908,1500
1738,1912,1500
1740,1915,1500
1742,1919,1500
1742,1921,1500
1743,1924,1500
1743,1926,1500
1744,1929,1500
1744,1932,1500
1746,1936,1500
1749,1940,1500
1751,1945,1500
1753,1949,1500
1755,1954,1000
1728,1938,1000
1701,1924,1000
1674,1911,1000
1646,1899,1000
1618,1888,1500
1620,1889,1500
1623,1890,1500
1625,1891,1500
1628,1892,1500
1630,1893,1500
1636,1888,1500
1641,1883,1500
1646,1878,1500
1651,1873,1500
1656,1868,1500
1659,1866,1500
1662,1864,1500
1665,1862,1500
1668,1860,1500
1671,1858,1500
1674,1857,1500
1677,1856,1500
1679,1855,1500
1682,1855,1500
1685,1854,1500
1689,1851,1500
1692,1847,1500
1696,1844,1500
1699,1841,1500
1703,1838,1000
1695,1842,1000
1688,1847,1000
1680,1852,1000
1673,1857,1000
1665,1862,1500
1661,1858,1500
1657,1854,1500
1653,1850,1500
1649,1846,1500
1644,1842,1500
1636,1843,1500
1627,1843,1500
1619,1844,1500
1610,1844,1500
1602,1845,1500
1600,1846,1500
1599,1847,1500
1598,1848,1500
1597,1849,1500
1596,1850,1000
1609,1852,1000
1622,1855,1000
1636,1858,1000
1649,1861,1000
1662,1864,1500
1662,1858,1500
1661,1851,1500
1660,1845,1500
1660,1839,1500
1659,1832,1500
1659,1830,1500
1659,1828,1500
1660,1826,1500
1660,1824,1500
1660,1822,1500
1662,1816,1500
1664,1811,1500
1666,1806,1500
1668,1801,1500
1670,1796,1000
1651,1799,1000
1631,1803,1000
1611,1807,1000
1591,1813,1000
1571,1820,1500
1575,1815,1500
1578,1809,1500
1582,1804,1500
1586,1799,1500
1589,1794,1500
1591,1792,1500
1592,1790,1500
1593,1788,1500
1594,1786,1500
1596,1784,1500
1594,1781,1500
1593,1778,1500
1591,1775,1500
1590,1772,1500
1589,1769,1500
1586,1768,1500
1583,1766,1500
1580,1764,1500
1577,1763,1500
1573,1761,1500
1570,1762,1500
1566,1763,1500
1562,1764,1500
1559,1765,1500
1555,1766,1500
1552,1769,1500
1548,1772,1500
1545,1775,1500
1541,1778,1500
1538,1781,1500
1537,1782,1500
1536,1784,1500
1534,1785,1500
1533,1786,1500
1532,1787,1500
1537,1782,1500
1542,1777,1500
1548,1773,1500
1553,1768,1500
1558,1764,1500
1561,1760,1500
1564,1756,1500
1568,1752,1500
1571,1749,1500
1574,1745,1500
1577,1743,1500
1580,1742,1500
1583,1740,1500
1586,1739,1500
1590,1738,1500
1592,1736,1500
1595,1734,1500
1597,1732,1500
1600,1730,1500
1602,1728,1500
1605,1729,1500
1607,1730,1500
1610,1731,1500
1612,1732,1500
1615,1733,1500
1617,1736,1500
1619,1739,1500
1621,1741,1500
1623,1744,1500
1625,1746,1500
1627,1748,1500
1628,1750,1500
1630,1752,1500
1631,1754,1500
1633,1756,1500
1633,1758,1500
1634,1759,1500
1634,1761,1500
1635,1763,1500
1635,1765,1000
1624,1750,1000
1612,1735,1000
1600,1720,1000
1588,1705,1000
1575,1691,1500
1570,1696,1500
1564,1701,1500
1558,1706,1500
1552,1711,1500
1546,1716,1500
1542,1718,1500
1539,1721,1500
1535,1723,1500
1531,1725,1500
1528,1727,1500
1522,1730,1500
1517,1733,1500
1512,1736,1500
1506,1739,1500
1501,1742,1500
1496,1738,1500
1490,1734,1500
1485,1731,1500
1480,1727,1500
1475,1724,1500
1474,1719,1500
1474,1714,1500
1473,1709,1500
1473,1704,1500
1472,1699,1500
1476,1696,1500
1480,1694,1500
1484,1691,1500
1487,1689,1500
1491,1686,1500
1494,1683,1500
1497,1680,1500
1500,1677,1500
1503,1674,1500
1506,1672,1500
1508,1669,1500
1511,1666,1500
1514,1663,1500
1517,1661,1500
1520,1658,1500
1522,1656,1500
1524,1653,1500
1527,1651,1500
1529,1649,1500
1531,1647,1000
1517,1642,1000
1503,1638,1000
1489,1633,1000
1475,1629,1000
1460,1626,1500
1455,1621,1500
1450,1616,1500
1445,1611,1500
1439,1606,1500
1434,1601,1500
1429,1600,1500
1423,1599,1500
1418,1598,1500
1413,1597,1500
1407,1596,1500
1403,1602,1500
1399,1608,1500
1395,1614,1500
1391,1620,1500
1386,1626,1500
1386,1630,1500
1386,1634,1500
1385,1638,1500
1385,1642,1500
1384,1646,1500
1389,1649,1500
1394,1652,1500
1398,1655,1500
1403,1658,1500
1407,1661,1500
1412,1662,1500
1417,1664,1500
1422,1665,1500
1427,1667,1500
1432,1668,1500
1435,1665,1500
1439,1663,1500
1443,1660,1500
1446,1657,1500
1450,1655,1500
1451,1649,1500
1452,1643,1500
1453,1637,1500
1454,1631,1500
1455,1626,1500
1458,1621,1500
1460,1615,1500
1463,1610,1500
1465,1605,1500
1467,1600,1500
1467,1596,1500
1466,1591,1500
1466,1587,1500
1466,1582,1500
1465,1577,1500
1461,1575,1500
1456,1573,1500
1452,1570,1500
1448,1568,1500
1443,1565,1500
1440,1563,1500
1437,1560,1500
1434,1557,1500
1431,1554,1500
1428,1552,1500
1425,1551,1500
1422,1550,1500
1420,1550,1500
1417,1549,1500
1415,1549,1000
1392,1553,1000
1368,1559,1000
1343,1566,1000
1318,1574,1000
1291,1584,1500
1295,1578,1500
1300,1573,1500
1304,1568,1500
1308,1563,1500
1312,1558,1500
1317,1551,1500
1322,1545,1500
1327,1538,1500
1332,1532,1500
1337,1525,1500
1340,1518,1500
1344,1510,1500
1347,1502,1500
1351,1495,1500
1354,1487,1000
1356,1501,1000
1359,1514,1000
1361,1528,1000
1363,1541,1000
1364,1555,1500
1359,1550,1500
1354,1544,1500
1350,1539,1500
1345,1533,1500
1340,1528,1500
1335,1524,1500
1330,1520,1500
1325,1516,1500
1319,1513,1500
1314,1509,1500
1312,1508,1500
1310,1506,1500
1308,1505,1500
1306,1504,1500
