1583,1865,1500
1590,1873,1500
1597,1882,1500
1604,1890,1500
1610,1899,1500
1619,1891,1500
1627,1883,1500
1636,1876,1500
1644,1868,1500
1652,1862,1500
1645,1854,1500
1639,1846,1500
1632,1838,1500
1625,1830,1500
1618,1822,1500
1628,1816,1500
1637,1810,1500
1647,1804,1500
1656,1799,1500
1665,1794,1500
1672,1804,1500
1679,1814,1500
1686,1824,1500
1693,1835,1500
1699,1845,1000
1667,1835,1000
1635,1827,1000
1603,1821,1000
1570,1816,1000
1537,1814,1500
1555,1799,1500
1572,1785,1500
1588,1772,1500
1605,1761,1500
1620,1750,1500
1612,1754,1500
1604,1759,1500
1595,1763,1500
1587,1768,1500
1578,1773,1500
1565,1770,1500
1552,1768,1500
1539,1766,1500
1526,1764,1500
1513,1762,1500
1526,1764,1500
1539,1766,1500
1552,1768,1500
1565,1770,1500
1578,1773,1500
1580,1760,1500
1582,1747,1500
1584,1734,1500
1585,1721,1500
1586,1709,1000
1560,1706,1000
1533,1705,1000
1506,1705,1000
1479,1707,1000
1451,1710,1500
1470,1700,1500
1489,1691,1500
1508,1683,1500
1526,1676,1500
1543,1669,1000
1534,1672,1000
1525,1676,1000
1515,1679,1000
1506,1683,1000
1496,1687,1500
1495,1694,1500
1493,1703,1500
1492,1711,1500
1490,1719,1500
1488,1727,1000
1475,1718,1000
1462,1710,1000
1448,1701,1000
1435,1693,1000
1421,1685,1500
1435,1671,1500
1447,1657,1500
1460,1644,1500
1471,1632,1500
1483,1620,1000
1472,1630,1000
1460,1641,1000
1449,1652,1000
1437,1664,1000
1424,1677,1500
1430,1659,1500
1435,1642,1500
1440,1625,1500
1444,1608,1500
1448,1591,1000
1448,1591,1000
1449,1590,1000
1449,1590,1000
1450,1589,1000
1450,1589,1500
1437,1600,1500
1424,1612,1500
1409,1625,1500
1395,1638,1500
1379,1652,1000
1373,1646,1000
1367,1640,1000
1361,1634,1000
1355,1628,1000
1349,1622,1500
1361,1608,1500
1372,1595,1500
1382,1583,1500
1392,1571,1500
1401,1559,1500
1396,1555,1500
1391,1552,1500
1385,1548,1500
1380,1545,1500
1375,1541,1000
1375,1549,1000
1374,1557,1000
1374,1565,1000
1374,1573,1000
1373,1581,1500
1367,1579,1500
1361,1577,1500
1355,1575,1500
1348,1573,1500
1342,1570,1000
1342,1579,1000
1343,1587,1000
1343,1595,1000
1343,1603,1000
1343,1611,1500
1336,1606,1500
1328,1600,1500
1321,1595,1500
1314,1589,1500
1306,1584,1000
1297,1577,1000
1287,1571,1000
1277,1564,1000
1267,1558,1000
1257,1552,1500
1242,1544,1500
1226,1536,1500
1210,1528,1500
1194,1521,1500
1177,1514,1000
1185,1517,1000
1193,1519,1000
1201,1522,1000
1209,1525,1000
1216,1528,1500
1226,1511,1500
1235,1494,1500
1243,1478,1500
1250,1462,1500
